--------- beginning of main
07-04 13:41:26.982 16534 16554 I Unity   : MemoryManager: Using 'Dynamic Heap' Allocator.
07-04 13:42:34.113 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:34.113 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:34.113 16534 16554 I Unity   : 
07-04 13:42:34.875 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:34.875 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:34.875 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:34.875 16534 16554 I Unity   : 
07-04 13:42:35.638 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:35.638 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:35.638 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:35.638 16534 16554 I Unity   : 
07-04 13:42:36.405 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:36.405 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:36.405 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:36.405 16534 16554 I Unity   : 
07-04 13:42:37.168 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:37.168 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:37.168 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:37.168 16534 16554 I Unity   : 
07-04 13:42:37.926 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:37.926 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:37.926 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:37.926 16534 16554 I Unity   : 
07-04 13:42:38.701 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:38.701 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:38.701 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:38.701 16534 16554 I Unity   : 
07-04 13:42:39.477 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:39.477 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:39.477 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:39.477 16534 16554 I Unity   : 
07-04 13:42:40.241 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:40.241 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:40.241 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:40.241 16534 16554 I Unity   : 
07-04 13:42:41.000 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:41.000 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:41.000 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:41.000 16534 16554 I Unity   : 
07-04 13:42:41.780 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:41.780 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:41.780 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:41.780 16534 16554 I Unity   : 
07-04 13:42:42.542 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:42.542 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:42.542 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:42.542 16534 16554 I Unity   : 
07-04 13:42:43.318 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:43.318 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:43.318 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:43.318 16534 16554 I Unity   : 
07-04 13:42:44.078 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:44.078 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:44.078 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:44.078 16534 16554 I Unity   : 
07-04 13:42:44.840 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:44.840 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:44.840 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:44.840 16534 16554 I Unity   : 
07-04 13:42:45.598 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:45.598 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:45.598 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:45.598 16534 16554 I Unity   : 
07-04 13:42:46.363 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:46.363 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:46.363 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:46.363 16534 16554 I Unity   : 
07-04 13:42:47.124 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:47.124 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:47.124 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:47.124 16534 16554 I Unity   : 
07-04 13:42:47.848 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:47.848 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:47.848 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:47.848 16534 16554 I Unity   : 
07-04 13:42:48.615 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:48.615 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:48.615 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:48.615 16534 16554 I Unity   : 
07-04 13:42:49.389 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:49.389 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:49.389 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:49.389 16534 16554 I Unity   : 
07-04 13:42:50.153 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:50.153 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:50.153 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:50.153 16534 16554 I Unity   : 
07-04 13:42:50.916 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:50.916 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:50.916 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:50.916 16534 16554 I Unity   : 
07-04 13:42:51.685 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:51.685 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:51.685 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:51.685 16534 16554 I Unity   : 
07-04 13:42:52.470 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:52.470 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:52.470 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:52.470 16534 16554 I Unity   : 
07-04 13:42:53.241 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:53.241 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:53.241 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:53.241 16534 16554 I Unity   : 
07-04 13:42:54.009 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:54.009 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:54.009 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:54.009 16534 16554 I Unity   : 
07-04 13:42:54.768 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:54.768 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:54.768 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:54.768 16534 16554 I Unity   : 
07-04 13:42:55.517 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:55.517 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:55.517 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:55.517 16534 16554 I Unity   : 
07-04 13:42:56.275 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:56.275 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:56.275 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:56.275 16534 16554 I Unity   : 
07-04 13:42:57.045 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:57.045 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:57.045 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:57.045 16534 16554 I Unity   : 
07-04 13:42:57.805 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:57.805 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:57.805 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:57.805 16534 16554 I Unity   : 
07-04 13:42:58.572 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:58.572 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:58.572 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:58.572 16534 16554 I Unity   : 
07-04 13:42:59.349 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:59.349 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:59.349 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:59.349 16534 16554 I Unity   : 
07-04 13:43:00.127 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:00.127 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:00.127 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:00.127 16534 16554 I Unity   : 
07-04 13:43:00.896 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:00.896 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:00.896 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:00.896 16534 16554 I Unity   : 
07-04 13:43:01.668 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:01.668 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:01.668 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:01.668 16534 16554 I Unity   : 
07-04 13:43:02.444 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:02.444 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:02.444 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:02.444 16534 16554 I Unity   : 
07-04 13:43:03.193 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:03.193 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:03.193 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:03.193 16534 16554 I Unity   : 
07-04 13:43:03.940 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:03.940 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:03.940 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:03.940 16534 16554 I Unity   : 
07-04 13:43:04.696 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:04.696 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:04.696 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:04.696 16534 16554 I Unity   : 
07-04 13:43:05.431 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:05.431 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:05.431 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.431 16534 16554 I Unity   : 
07-04 13:43:05.459 16534 16554 I Unity   : Starting CSV upload from: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/Historical.csv
07-04 13:43:05.459 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.459 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:43:05.459 16534 16554 I Unity   : 
07-04 13:43:05.459 16534 16554 I Unity   : Searching for file in: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData
07-04 13:43:05.459 16534 16554 I Unity   : CSVUploader:searchForFile(String)
07-04 13:43:05.459 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:43:05.459 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:43:05.459 16534 16554 I Unity   : 
07-04 13:43:05.460 16534 16554 I Unity   : Found file: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData/OculusTracking_20250704_134225.csv
07-04 13:43:05.460 16534 16554 I Unity   : CSVUploader:searchForFile(String)
07-04 13:43:05.460 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:43:05.460 16534 16554 I Unity   : 
07-04 13:43:05.460 16534 16554 I Unity   : Starting CSV upload from: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData/OculusTracking_20250704_134225.csv
07-04 13:43:05.460 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.460 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:43:05.460 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:43:05.460 16534 16554 I Unity   : 
07-04 13:43:05.638 16534 16554 I Unity   : ⏱️ Tiempo total: 0,178 s
07-04 13:43:05.638 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.638 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.638 16534 16554 I Unity   : 
07-04 13:43:05.638 16534 16554 I Unity   : [EFFICIENCY] File total size (not including overhead): 13320 bytes
07-04 13:43:05.638 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.638 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.638 16534 16554 I Unity   : 
07-04 13:43:05.638 16534 16554 I Unity   : [EFFICIENCY] Payload total size (including overhead): 13404 bytes
07-04 13:43:05.638 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.638 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.638 16534 16554 I Unity   : 
07-04 13:43:05.639 16534 16554 I Unity   : [EFFICIENCY] Overhead size (headers, form boundaries, etc.): 84 bytes
07-04 13:43:05.639 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.639 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.639 16534 16554 I Unity   : 
07-04 13:43:05.639 16534 16554 I Unity   : Overhead Ratio0,00630630630630631
07-04 13:43:05.639 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.639 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.639 16534 16554 I Unity   : 
07-04 13:43:05.640 16534 16554 I Unity   : Efficiency0,99373321396598
07-04 13:43:05.640 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.640 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.640 16534 16554 I Unity   : 
07-04 13:43:05.640 16534 16554 I Unity   : Upload successful: {"message":"File uploaded successfully"}
07-04 13:43:05.640 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.640 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.640 16534 16554 I Unity   : 
07-04 13:43:05.757 16534 16554 I Unity   : ⏱️ Tiempo total: 0,294 s
07-04 13:43:05.757 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.757 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.757 16534 16554 I Unity   : 
07-04 13:43:05.757 16534 16554 I Unity   : [EFFICIENCY] File total size (not including overhead): 225467 bytes
07-04 13:43:05.757 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.757 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.757 16534 16554 I Unity   : 
07-04 13:43:05.758 16534 16554 I Unity   : [EFFICIENCY] Payload total size (including overhead): 225551 bytes
07-04 13:43:05.758 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.758 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.758 16534 16554 I Unity   : 
07-04 13:43:05.759 16534 16554 I Unity   : [EFFICIENCY] Overhead size (headers, form boundaries, etc.): 84 bytes
07-04 13:43:05.759 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.759 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.759 16534 16554 I Unity   : 
07-04 13:43:05.759 16534 16554 I Unity   : Overhead Ratio0,000372560064222259
07-04 13:43:05.759 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.759 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.759 16534 16554 I Unity   : 
07-04 13:43:05.760 16534 16554 I Unity   : Efficiency0,999627578685087
07-04 13:43:05.760 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.760 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.760 16534 16554 I Unity   : 
07-04 13:43:05.760 16534 16554 I Unity   : Upload successful: {"message":"File uploaded successfully"}
07-04 13:43:05.760 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:43:05.760 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:05.760 16534 16554 I Unity   : 
07-04 13:43:06.195 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:06.195 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:06.195 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:06.195 16534 16554 I Unity   : 
07-04 13:43:06.943 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:06.943 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:06.943 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:06.943 16534 16554 I Unity   : 
07-04 13:43:07.692 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:07.692 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:07.692 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:07.692 16534 16554 I Unity   : 
07-04 13:43:08.446 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:08.446 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:08.446 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:08.446 16534 16554 I Unity   : 
07-04 13:43:09.208 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:09.208 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:09.208 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:09.208 16534 16554 I Unity   : 
07-04 13:43:09.987 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:09.987 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:09.987 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:09.987 16534 16554 I Unity   : 
07-04 13:43:10.776 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:10.776 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:10.776 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:10.776 16534 16554 I Unity   : 
07-04 13:43:11.557 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:11.557 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:11.557 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:11.557 16534 16554 I Unity   : 
07-04 13:43:11.693 16534 16554 I Unity   : /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/config.json
07-04 13:43:11.693 16534 16554 I Unity   : MenuController:SaveConfiguration()
07-04 13:43:11.693 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:43:11.693 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:43:11.693 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:43:11.693 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:43:11.693 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:43:11.693 16534 16554 I Unity   : 
07-04 13:43:12.294 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:12.294 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:12.294 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:12.294 16534 16554 I Unity   : 
07-04 13:43:13.030 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:13.030 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:43:13.030 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:43:13.030 16534 16554 I Unity   : 
07-04 13:43:13.737 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:43:13.737 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
